,file,page
6254,347837.347852,5
6255,3236024.3236041,6
6256,3204949.3204953,15
6257,3133899,19
6258,3371100,22
6259,3290368,17
6260,3230718.3230729,6
6261,3477132.3483582,8
6262,1236463.1236469,1
6263,3486601.3486707,6
6264,ICSE.2019.00072,43
6265,3133895,23
6266,3485520,28
6267,3293882.3330571,4
6268,1527286.1527291,14
6269,SC.2018.00013,7
6270,3434293,18
6271,3453483.3454102,18
6272,3466752.3480061,8
6273,3304109.3306222,19
6274,3368826.3377913,14
6275,2591004,7
6276,3290381,8
6277,3468264.3468578,3
6278,3477132.3483558,2
6279,3365438.3410936,0
6280,1236463.1236469,17
6281,3468264.3468557,1
6282,3236795,26
6283,3453483.3454041,7
6284,3368826.3377909,10
6285,3314221.3314621,1
6286,3304109.3306222,28
6287,3276516,6
6288,569147.569151,12
6289,3437992.3439926,9
6290,3341703,14
6291,3119904,12
6292,3314221.3314600,3
6293,3385412.3385991,3
6294,3236781,0
6295,3395363.3397380,1
6296,3445814.3446725,2
6297,3158141,7
6298,3427921.3450240,4
6299,3434293,13
6300,2669372,0
6301,3428220,7
6302,356022.356027,5
6303,3428258,10
6304,3314221.3314600,4
6305,356012.356018,4
6306,3460319.3464827,2
6307,SC.2018.00035,4
6308,3371103,27
6309,3360571,12
6310,3368089.3409748,10
6311,3360558,13
6312,356004.356010,9
6313,151271.151277,7
6314,3238147.3238197,5
6315,3236795,15
6316,3276604.3276618,0
6317,3385412.3386019,15
6318,3236794,0
6319,3485531,23
6320,3466752.3480122,12
6321,2700586,37
6322,3485483,4
6323,2331130.2331137,7
6324,3368089.3409700,2
6325,3437992.3439931,2
6326,3290376,8
6327,SC.2018.00072,6
6328,3314221.3314645,0
6329,3360597,8
6330,3485521,27
6331,3453483.3454029,3
6332,3406088.3409019,10
6333,3360602,4
6334,3452296.3472898,0
6335,3371134,17
6336,3293883.3295726,6
6337,3341301.3359629,7
6338,3466752.3480063,7
6339,2168773.2168780,0
6340,3092703.3092722,3
6341,3468264.3468596,10
6342,3473599,11
6343,3157735,11
6344,3434311,26
6345,3477132.3483582,1
6346,229473.229475,18
6347,3453483.3454091,11
6348,3168818,5
6349,3281411.3281436,0
6350,3236794,11
6351,3471874.3472980,0
6352,3092703.3092723,21
6353,3453483.3454097,18
6354,229473.229475,9
6355,3293883.3295711,8
6356,1824801.1824814,14
6357,3368089.3409704,10
6358,3158141,23
6359,3373376.3378473,12
6360,3204949.3204961,2
6361,3332466.3374547,6
6362,3236024.3236041,5
6363,3485508,23
6364,3371077,10
6365,SC.2018.00013,9
6366,3452296.3472932,8
6367,3468264.3468570,10
6368,3473599,23
6369,3428279,11
6370,3385412.3386010,2
6371,1391989.1404581,8
6372,3452296.3472913,15
6373,3477132.3483563,7
6374,3428258,3
6375,3332466.3374537,15
6376,3377811.3380323,9
6377,3365438.3410936,2
6378,3158142,32
6379,3371100,5
6380,3365438.3410939,5
6381,3360568,15
6382,3485514,13
6383,3434311,3
6384,3192366.3192402,13
6385,3477132.3483558,3
6386,3385412.3385966,7
6387,3468264.3468547,1
6388,3453483.3454102,22
6389,3377811.3380323,10
6390,232826.232846,0
6391,3445814.3446765,12
6392,178365.178391,10
6393,3211332.3211335,8
6394,3341703,15
6395,3437992.3439926,7
6396,3477132.3483563,15
6397,3485523,8
6398,3428217,22
6399,3314221.3314645,13
6400,3373376.3378478,2
6401,3133879,24
6402,3360589,27
6403,1206040.1206048,2
6404,3445814.3446709,8
6405,1268776.1268782,7
6406,203082.203088,5
6407,3485520,12
6408,3466752.3480114,4
6409,3460319.3464841,6
6410,3468264.3468596,4
6411,3133934,25
6412,3341703,22
6413,3290376,28
6414,3236781,4
6415,1824801.1824812,10
6416,3304109.3306222,15
6417,2834115,15
6418,3437801.3441617,3
6419,ICSE.2019.00067,16
6420,1391989.1404581,22
6421,3453483.3454091,9
6422,3434286,24
6423,3200921.3200933,1
6424,3485478,11
6425,1356052.1356057,18
6426,3446804.3446846,4
6427,3341301.3359638,4
6428,3290350,9
6429,1268769.1268774,8
6430,1163641.1163646,10
6431,3395363.3397380,6
6432,1067967.1067970,2
6433,2513109.2513117,1
6434,3365438.3410939,9
6435,3211332.3211335,3
6436,3158103,26
6437,3428220,12
6438,3278532.3278546,12
6439,3293882.3330571,11
6440,279232.279234,14
6441,3453483.3454092,12
6442,3468264.3468542,1
6443,3408988,11
6444,3468264.3468589,8
6445,2818313,23
6446,3133902,26
6447,3446804.3446850,11
6448,3460319.3464823,3
6449,3290370,0
6450,3290382,25
6451,3061709,15
6452,3384441.3395990,12
6453,198429.198438,9
6454,3385412.3386018,14
6455,3473591,13
6456,3236024.3236073,3
6457,3446804.3446850,10
6458,1824801.1824812,14
6459,3485521,20
6460,3453483.3454039,0
6461,3110256,5
6462,3384441.3395984,6
6463,1055531.1055538,8
6464,3360576,2
6465,SC.2018.00065,3
6466,3373376.3378478,9
6467,3408982,19
6468,1268769.1268774,10
6469,3408988,1
6470,3295500.3356170,4
6471,3485488,19
6472,3453483.3454090,10
6473,3386367.3431297,4
6474,3368089.3409757,6
6475,3485531,2
6476,78928.78932,4
6477,3158142,21
6478,3385412.3385981,1
6479,3293880.3294105,10
6480,3453483.3454041,15
6481,3485523,3
6482,3477132.3483552,0
6483,1322436.1322441,13
6484,3236024.3236025,4
6485,3485520,7
6486,3133894,0
6487,3290319,19
6488,SC.2018.00072,9
6489,3473587,17
6490,3276532,6
6491,3385412.3386010,3
6492,3434311,14
6493,3158142,2
6494,3387902.3392634,4
6495,3155338,11
6496,3155744,5
6497,3377811.3380348,25
6498,3473599,19
6499,3035918.3064034,8
6500,3136014.3136016,9
6501,3133895,3
6502,210089.210091,26
6503,3485508,14
6504,3360589,4
6505,3236795,7
6506,3276532,23
6507,1141885.1141895,10
6508,CGO51591.2021.9370317,8
6509,3360571,21
6510,3428217,11
6511,3360576,14
6512,2882903.2882961,2
6513,3434311,1
6514,3371134,0
6515,3466752.3480122,7
6516,3368089.3409704,0
6517,962437.962444,5
6518,3477132.3483585,5
6519,3338906.3338916,9
6520,CGO51591.2021.9370317,5
6521,3360557,27
6522,3434339,4
6523,3293882.3330550,3
6524,3276499,18
6525,3133928,14
6526,3360597,29
6527,3236024.3236059,7
6528,3304109.3325817,2
6529,CGO51591.2021.9370323,0
6530,3477132.3483585,16
6531,3453483.3454102,14
6532,3332466.3374537,12
6533,3466752.3480122,16
6534,3371134,10
6535,3204949.3204964,7
6536,3428249,6
6537,3460319.3464827,3
6538,3276528,13
6539,3371081,7
6540,3332466.3374547,21
6541,3453483.3454041,14
6542,3360589,1
6543,347837.347852,4
6544,3158089,25
6545,3365438.3410964,7
6546,3089248,5
6547,3371134,12
6548,2834115,19
6549,ICSE.2019.00067,4
6550,3168818,10
6551,3290382,11
6552,3385412.3386019,13
6553,3434336,3
6554,ICSE.2019.00046,5
6555,3133879,9
6556,3368089.3409757,9
6557,3385412.3385981,12
6558,3434330,9
6559,3434314,15
6560,3434311,17
6561,ICSE.2019.00123,6
6562,3192366.3192414,11
6563,1356052.1356057,15
6564,3236795,6
6565,3238147.3238197,0
6566,3373376.3378478,0
6567,2591004,4
6568,3133902,12
6569,3468264.3468578,2
6570,3341301.3359652,14
6571,3434286,2
6572,3453483.3454055,3
6573,3133899,5
6574,3385412.3385981,6
6575,3341697,2
6576,3204949.3204953,18
6577,3072959.2983617,8
6578,3377555.3377888,0
6579,3133902,8
6580,3314221.3314621,3
6581,CGO51591.2021.9370337,9
6582,3485483,16
6583,2834115,7
6584,3290382,17
6585,3377813.3381347,1
6586,3155744,3
6587,3158116,7
6588,3452296.3472898,18
6589,3339825.3394929,2
6590,3408985,3
6591,3360579,15
6592,3368826.3377909,11
6593,3473587,22
6594,3477132.3483541,8
6595,3434286,27
6596,3213846.3213872,11
6597,3290362,17
6598,3447786.3456260,4
6599,SC.2018.00069,7
6600,3473599,6
6601,3238147.3238197,11
6602,3485523,20
6603,3133879,2
6604,3453483.3454055,12
6605,3155338,14
6606,3236024.3236029,5
6607,3365438.3410943,0
6608,1268769.1268774,27
6609,3468264.3468626,1
6610,3373376.3378478,12
6611,3314221.3314645,8
6612,3230718.3230729,2
6613,3437801.3441617,2
6614,42288.42290,1
6615,210089.210091,29
6616,3377555.3377888,3
6617,3453483.3454091,5
6618,3437801.3441578,8
6619,3276528,18
6620,3276499,10
6621,3428249,7
6622,3385412.3385970,6
6623,3236024.3236059,5
6624,3485521,22
6625,3428288,12
6626,3395351.3399343,10
6627,3110245,11
6628,3428258,7
6629,3204949.3204953,12
6630,3133894,9
6631,3434322,20
6632,3358960.3379128,0
6633,3385412.3386000,5
6634,3434293,28
6635,3453483.3454092,0
6636,3276508,4
6637,3428295,18
6638,3428279,18
6639,SC.2018.00004,11
6640,203082.203088,7
6641,3384441.3395990,11
6642,3385412.3386015,13
6643,3155338,3
6644,3365438.3410943,11
6645,3281411.3281432,9
6646,3290331,15
6647,355972.355982,0
6648,3278532.3278546,8
6649,155743.155767,11
6650,3236781,10
6651,3236780,24
6652,3341301.3359652,9
6653,2699467,25
6654,3426425.3426940,12
6655,3360568,7
6656,3276528,17
6657,3133895,21
6658,3314221.3314600,13
6659,3460319.3464823,1
6660,3110256,0
6661,3192366.3192402,3
6662,3377811.3380348,32
6663,3341301.3359663,6
6664,2700586,53
6665,3061664,3
6666,3371081,26
6667,3485523,29
6668,3276516,10
6669,3341301.3359659,13
6670,3466752.3480061,9
6671,3360579,26
6672,3368089.3409748,2
6673,3373376.3378455,16
6674,3357766.3359545,8
6675,3110256,11
6676,3290368,8
6677,3341301.3359663,8
6678,3428212,25
6679,3204949.3204953,10
6680,3453483.3454092,2
6681,3445814.3446765,0
6682,2699467,13
6683,3386367.3432730,14
6684,356056.356066,5
6685,3236794,22
6686,2699467,4
6687,SC.2018.00049,1
6688,3453483.3454102,21
6689,3377555.3377888,10
6690,98267.98291,7
6691,3360597,19
6692,3468264.3468596,8
6693,198429.198433,13
6694,3485482,7
6695,3477132.3483579,1
6696,3426425.3426940,0
6697,3338906.3338916,7
6698,3428208,2
6699,2699471,6
6700,3304109.3325814,4
6701,3445814.3446765,5
6702,3089248,9
6703,3477132.3483550,15
6704,3485531,27
6705,3236024.3236059,6
6706,3371103,25
6707,3274808.3274825,12
6708,3477132.3483550,5
6709,3360557,9
6710,3341642,9
6711,3485482,16
6712,1055531.1055538,4
6713,1268769.1268774,2
6714,3371117,26
6715,3458864.3466625,7
6716,3035918.3064034,2
6717,3192366.3192414,10
6718,3304109.3306222,12
6719,3360584,17
6720,5960.214319,5
6721,3473587,18
6722,3368089.3409687,4
6723,355972.355982,5
6724,3452296.3473336,7
6725,3360571,11
6726,3445814.3446736,2
6727,3276508,1
6728,SC.2018.00015,11
6729,3447786.3456255,0
6730,358407.358427,10
6731,3373376.3378473,1
6732,3453483.3454041,9
6733,3427921.3450240,6
6734,1391989.1391995,1
6735,3453483.3454055,19
6736,2699471,26
6737,2669372,18
6738,3236024.3236034,5
6739,214392.214396,0
6740,3477132.3483552,1
6741,3158116,20
6742,3466752.3480061,5
6743,3341301.3359640,11
6744,3434286,30
6745,2513109.2513117,12
6746,3061709,11
6747,3452296.3472913,6
6748,3485482,20
6749,3434322,29
6750,3293882.3330577,5
6751,3192366.3192400,0
6752,3434293,26
6753,3372885.3373835,1
6754,3434330,25
6755,3281411.3281432,5
6756,3377811.3380384,6
6757,3158116,23
6758,3089248,16
6759,2699467,5
6760,3385412.3386014,3
6761,3477132.3483541,11
6762,CGO51591.2021.9370315,2
6763,3371136,20
6764,3406088.3409019,8
6765,3110249,17
6766,356004.356010,0
6767,3295500.3356178,28
6768,3453483.3454102,6
6769,3437992.3439931,13
6770,3133879,15
6771,2898349,10
6772,2701.356110,2
6773,353474.353484,0
6774,3461648.3463852,0
6775,3384441.3395983,2
6776,3136014.3136032,4
6777,3377811.3380384,10
6778,3468264.3468547,4
6779,3314221.3314596,11
6780,2699471,18
6781,3437801.3441617,18
6782,279232.279234,10
6783,3293883.3295731,12
6784,3208903.3208941,5
6785,3365438.3410964,5
6786,3408988,9
6787,3155338,21
6788,3434286,17
6789,3092703.3092722,0
6790,3341301.3359652,10
6791,214392.214396,6
6792,3061709,3
6793,2699467,10
6794,3387902.3392630,8
6795,63522.214390,5
6796,3434322,31
6797,1039813.1039820,2
6798,3485483,23
6799,3158089,11
6800,2890491,9
6801,3485521,21
6802,3133902,7
6803,3426428.3426917,11
6804,3276604.3276618,4
6805,3453483.3454029,2
6806,3452296.3472932,3
6807,3485503,15
6808,3360584,13
6809,3408988,13
6810,3434322,30
6811,3290372,14
6812,3200921.3200931,2
6813,3477132.3483558,1
6814,2168773.2168780,11
6815,SC.2018.00013,2
6816,2700586,19
6817,358407.358424,18
6818,3477132.3483558,4
6819,3385412.3386014,4
6820,3434314,27
6821,3461648.3463852,7
6822,3136014.3136037,6
6823,2700586,39
6824,3428258,6
6825,3360589,2
6826,3276516,4
6827,3236795,0
6828,3360597,16
6829,3236024.3236025,9
6830,3155338,7
6831,3395363.3397348,5
6832,3485531,11
6833,210089.210091,7
6834,3428217,8
6835,3095076,3
6836,232826.232856,2
6837,3304109.3306222,35
6838,3133928,10
6839,3408985,17
6840,3368826.3377913,1
6841,3360557,19
6842,3295500.3356178,17
6843,3434293,23
6844,ICSE.2019.00108,3
6845,3158116,14
6846,3158103,7
6847,3468264.3468542,5
6848,3341301.3359638,18
6849,3290376,11
6850,3446804.3446850,4
6851,3341301.3359638,14
6852,3377811.3380438,5
6853,3230543.3230564,4
6854,3157735,13
6855,ICSE.2019.00030,5
6856,356022.356027,11
6857,3485503,23
6858,3428217,2
6859,1186785.1186790,1
6860,3434339,1
6861,3276532,25
6862,3485508,11
6863,151271.151277,13
6864,78928.78932,3
6865,3236780,17
6866,3368089.3409668,11
6867,1236463.1236469,16
6868,3385412.3386014,2
6869,3485542,0
6870,3385412.3385966,11
6871,356022.356027,10
6872,3485483,14
6873,3236781,12
6874,3365438.3410936,10
6875,3368089.3409758,1
6876,2168773.2168780,8
6877,3276528,16
6878,3371134,2
6879,3373376.3378480,6
6880,3290370,19
6881,3371077,23
6882,3158096,22
6883,3426428.3426917,9
6884,3377811.3380385,8
6885,3426425.3426940,8
6886,3453483.3454102,17
6887,3360597,5
6888,3377811.3380385,11
6889,3290350,11
6890,3295500.3356178,30
6891,3368089.3409668,9
6892,3236794,15
6893,3110256,24
6894,3485523,10
6895,3477132.3483558,14
6896,3485478,3
6897,3371077,28
6898,3341697,18
6899,3468264.3468589,1
6900,356022.356027,13
6901,3453483.3454094,2
6902,3290370,23
6903,3434330,12
6904,569147.569151,16
6905,3276499,20
6906,ICSE.2019.00067,3
6907,347837.347852,14
6908,2591004,14
6909,3477132.3483552,4
6910,3236024.3236059,1
6911,3158142,31
6912,3368089.3409745,12
6913,3236024.3236025,7
6914,3387902.3392632,0
6915,3428212,6
6916,3155744,1
6917,2699467,11
6918,3485508,25
6919,229473.229475,10
6920,3304109.3306222,36
6921,3377811.3380348,27
6922,3276532,12
6923,SC.2018.00069,0
6924,2591005,20
6925,3092703.3092723,35
6926,ICSE.2019.00075,11
6927,3485482,21
6928,3204949.3204961,3
6929,3236024.3236061,5
6930,ICSE.2019.00072,42
6931,2616971,8
6932,3360557,28
6933,210089.210091,11
6934,155743.155767,8
6935,3485482,23
6936,ICSE.2019.00108,0
6937,ICSE.2019.00125,10
6938,3371136,27
6939,2168773.2168780,10
6940,3360597,15
6941,3426425.3426940,15
6942,3304109.3306222,7
6943,3158142,5
6944,2168773.2168779,11
6945,3485482,30
6946,3341301.3359659,2
6947,3110277,15
6948,3314221.3314621,6
6949,3133928,6
6950,3371100,1
6951,3365438.3410964,4
6952,5960.214319,6
6953,3468264.3468547,0
6954,3360589,18
6955,3486601.3486707,5
6956,3276511,15
6957,3377811.3380441,0
6958,3385412.3385966,2
6959,3072959.3054739,4
6960,3133899,6
6961,198429.198438,4
6962,3453483.3454068,13
6963,3387902.3392630,6
6964,3360602,18
6965,3447786.3456262,10
6966,358407.358424,23
6967,SC.2018.00035,1
6968,3452296.3472932,1
6969,3408982,14
6970,3468264.3468557,10
6971,2890491,3
6972,3445814.3446743,0
6973,3158089,2
6974,3428295,26
6975,3408985,14
6976,198429.198433,0
6977,3466752.3480131,7
6978,3276516,5
6979,3157735,10
6980,3089248,21
6981,1391989.1404581,2
6982,3276528,21
6983,3083187.3083210,5
6984,3276528,11
6985,3368089.3409755,5
6986,3377811.3380438,3
6987,3290362,20
6988,3434336,14
6989,3368089.3409723,3
6990,3453483.3454112,9
6991,1186785.1186790,11
6992,3485520,4
6993,3133895,14
6994,3445814.3446736,13
6995,3434314,11
6996,3371136,0
6997,3453483.3454068,4
6998,3377811.3380385,6
6999,3314221.3314594,2
7000,3453483.3454055,16
7001,3236024.3236061,4
7002,3360568,18
7003,3371100,27
7004,3371103,15
7005,3485542,2
7006,3290376,2
7007,3434314,9
7008,3371136,31
7009,210089.210091,21
7010,CGO51591.2021.9370323,10
7011,3371134,6
7012,358407.358424,10
7013,3089248,2
7014,214392.214395,1
7015,3485521,8
7016,3377811.3380441,11
7017,3136014.3136032,11
7018,3341703,0
7019,3368089.3409757,11
7020,3408988,0
7021,29380.214346,5
7022,2669372,15
7023,779359.779360,8
7024,3466752.3480114,16
7025,3168813,5
7026,3192366.3192414,1
7027,3368089.3409729,10
7028,3377555.3377888,4
7029,3428208,0
7030,2699471,19
7031,3485503,3
7032,3434330,11
7033,3473591,25
7034,3158089,17
7035,2818313,19
7036,3377811.3380360,5
7037,3437801.3441617,8
7038,3208903.3208941,2
7039,3428258,24
7040,50063.51906,1
7041,3368089.3409757,5
7042,3368826.3377909,4
7043,3204949.3204964,9
7044,3460319.3464807,5
7045,3089248,19
7046,3428212,4
7047,3158103,17
7048,3371134,22
7049,214392.214395,2
7050,3290370,8
7051,3341301.3359663,3
7052,3371077,4
7053,2898349,0
7054,3428249,16
7055,3332466.3374547,16
7056,3341301.3359638,7
7057,356022.356027,6
7058,3092703.3092723,16
7059,305658.305737,3
7060,3371103,5
7061,3368089.3409682,3
7062,3110249,14
7063,3290331,13
7064,3341301.3359640,12
7065,3314221.3314594,0
7066,3460319.3464827,7
7067,3485542,14
7068,3365438.3410964,9
7069,3434330,28
7070,2699467,31
7071,3447786.3456260,14
7072,3178487.3178507,10
7073,3211332.3211334,5
7074,2700586,47
7075,3290335,8
7076,3281411.3281436,10
7077,1236463.1236469,11
7078,3365438.3410943,6
7079,3373376.3378478,3
7080,3155338,5
7081,3314221.3314600,6
7082,3133894,16
7083,3371103,23
7084,3460319.3464834,11
7085,3158103,27
7086,3089248,0
7087,3290368,2
7088,ICSE.2019.00030,9
7089,3466752.3480117,11
7090,3314221.3314594,14
7091,3236024.3236026,0
7092,1824801.1824812,2
7093,3377811.3380385,0
7094,3236024.3236026,4
7095,6187.6195,2
7096,3434286,9
7097,3155338,17
7098,3290368,20
7099,3368089.3409755,2
7100,3290368,9
7101,3290319,17
7102,3473599,20
7103,3371103,2
7104,3428279,17
7105,3360546,4
7106,3437992.3439926,3
7107,3158116,8
7108,356012.356018,13
7109,3485483,0
7110,3395363.3397348,6
7111,3236024.3236034,10
7112,3168813,6
7113,3185467.3185498,1
7114,3385412.3386018,6
7115,3360568,26
7116,3395351.3399343,9
7117,3453483.3454039,4
7118,ICSE.2019.00067,34
7119,3332466.3374547,27
7120,2331130.2331137,5
7121,3332466.3374547,9
7122,3276508,27
7123,3368089.3409687,6
7124,3276499,23
7125,CGO51591.2021.9370315,6
7126,3453483.3454092,13
7127,3434336,25
7128,3434311,2
7129,3158089,0
7130,3485483,26
7131,3339825.3394930,3
7132,SC.2018.00072,5
7133,3360557,20
7134,3338906.3338909,4
7135,3428295,16
7136,1391989.1391995,13
7137,3387902.3392630,9
7138,2700586,26
7139,3408982,21
7140,3452296.3472898,25
7141,ICSE.2019.00120,4
7142,3295500.3356178,32
7143,1268776.1268782,6
7144,3453483.3454105,9
7145,3434322,1
7146,3453483.3454041,18
7147,3290362,18
7148,3276499,27
7149,3468264.3468626,7
7150,3447786.3456262,9
7151,214392.214395,9
7152,3061709,5
7153,3236024.3236073,4
7154,3377811.3380385,3
7155,326147.326153,3
7156,3377811.3380440,0
7157,214392.214395,14
7158,3371103,4
7159,1527286.1527291,5
7160,3293882.3330577,2
7161,3477132.3483552,10
7162,3368089.3409700,11
7163,3428217,24
7164,3236781,8
7165,3373376.3378473,2
7166,3485482,26
7167,3428249,1
7168,3477132.3483541,12
7169,3290382,3
7170,3290370,25
7171,3276511,16
7172,3276532,10
7173,3360546,11
7174,225545.225553,2
7175,3426425.3426940,6
7176,2700586,18
7177,3276499,24
7178,3428208,21
7179,3204949.3204964,12
7180,3468264.3468598,3
7181,3428220,1
7182,3371081,21
7183,3072959.3054739,2
7184,3452296.3472932,9
7185,2699467,29
7186,198429.198433,4
7187,3371081,19
7188,3290370,15
7189,3133879,14
7190,SC.2018.00065,5
7191,3092703.3092727,1
7192,3338906.3338909,0
7193,3377811.3380360,6
7194,3178487.3178507,8
7195,3377811.3380372,3
7196,3133850.3133851,6
7197,1391989.1391995,6
7198,2331130.2331137,4
7199,3434336,4
7200,3304109.3325817,4
7201,3290350,7
7202,285861.285866,1
7203,3371109,9
7204,2882903.2882961,11
7205,358407.358424,3
7206,3133928,20
7207,3395351.3399343,2
7208,3428220,29
7209,3304109.3306222,30
7210,3377811.3380348,18
7211,3290335,20
7212,3466752.3480063,12
7213,3092703.3092723,17
7214,358407.358427,0
7215,3357766.3359545,7
7216,5960.214318,0
7217,3365438.3410943,2
7218,2591004,13
7219,3371117,19
7220,3341301.3359652,12
7221,3371134,26
7222,3445814.3446730,9
7223,2591005,3
7224,3276508,23
7225,SC.2018.00049,7
7226,3158103,24
7227,3295500.3356170,1
7228,ICSE.2019.00072,13
7229,3428249,22
7230,3445814.3446736,1
7231,ICSE.2019.00125,9
7232,3485478,10
7233,3158141,19
7234,3453483.3454090,12
7235,3368089.3409757,2
7236,3371136,10
7237,3368089.3409723,0
7238,3477132.3483549,10
7239,3453483.3454055,9
7240,SC.2018.00049,0
7241,3372885.3373835,9
7242,3377811.3380409,9
7243,3445814.3446754,6
7244,1322436.1322441,10
7245,3408988,12
7246,3092703.3092705,4
7247,3365438.3410936,5
7248,3385412.3386000,10
7249,3168824,1
7250,3276508,19
7251,3485520,23
7252,1268769.1268774,29
7253,3428220,16
7254,3110256,20
7255,3437992.3439931,3
7256,3426425.3426940,14
7257,356004.356010,6
7258,3110256,1
7259,3360579,23
7260,3158096,4
7261,3371134,20
7262,3434286,3
7263,569147.569151,9
7264,SC.2018.00065,14
7265,3471874.3472984,5
7266,3477132.3483585,14
7267,2898349,5
7268,3158116,3
7269,356012.356018,8
7270,3368089.3409682,12
7271,3446804.3446846,2
7272,2845076,15
7273,3341301.3359659,12
7274,3092703.3092723,38
7275,2890491,5
7276,3341301.3359659,8
7277,210089.210091,24
7278,1322436.1322441,9
7279,3236795,18
7280,3477132.3483563,12
7281,3485531,3
7282,3341301.3359629,13
7283,3373376.3378455,15
7284,3428212,20
7285,3368089.3409679,11
7286,3452296.3472902,8
7287,3428249,21
7288,3408988,26
7289,3290368,28
7290,232826.232856,6
7291,3119904,7
7292,214392.214396,11
7293,3360546,28
7294,3477132.3483558,12
7295,3460319.3464834,5
7296,3072959.3054739,12
7297,1391989.1404581,6
7298,1141885.1141895,21
7299,3236024.3236026,11
7300,3395363.3397380,8
7301,2890491,15
7302,ICSE.2019.00067,23
7303,2818313,16
7304,3061709,17
7305,3373376.3378473,14
7306,3485503,7
7307,3453483.3454092,3
7308,3278532.3278546,9
7309,3276528,29
7310,3341697,22
7311,3360546,2
7312,3428279,6
7313,358407.358424,20
7314,3136014.3136037,4
7315,305658.287652,11
7316,3332466.3374547,29
7317,3290362,29
7318,3368089.3409748,1
7319,3477132.3483563,3
7320,3473587,21
7321,3236024.3236061,8
7322,3372885.3373835,3
7323,2669372,9
7324,3158141,18
7325,3468264.3468626,2
7326,3314221.3314594,1
7327,3477132.3483552,15
7328,3293882.3330550,9
7329,3371100,14
7330,3314221.3314621,12
7331,3452296.3472898,6
7332,3110245,4
7333,3377811.3380323,6
7334,1141885.1141895,24
7335,3293883.3295728,5
7336,3092703.3092722,7
7337,3453483.3454097,14
7338,3477132.3483541,15
7339,3290350,22
7340,1236463.1236469,14
7341,2700586,52
7342,3276508,14
7343,3133895,1
7344,3158142,23
7345,3281411.3281436,2
7346,3387902.3392632,4
7347,3395363.3397360,3
7348,3466752.3480117,14
7349,ICSE.2019.00067,11
7350,3460319.3464827,11
7351,1039813.1039820,11
7352,SC.2018.00035,10
7353,3295500.3356178,0
7354,3295500.3356178,15
7355,3178487.3178489,10
7356,3155338,15
7357,3332466.3374537,5
7358,3339825.3394930,0
7359,3158103,20
7360,3434339,13
7361,3485508,29
7362,3276499,16
7363,214392.214396,12
7364,3473599,8
7365,3453483.3454072,0
7366,198429.198433,8
7367,2591005,2
7368,2331130.2331137,8
7369,3236780,20
7370,3274808.3274825,7
7371,3290331,17
7372,3295500.3356178,11
7373,3276528,26
7374,2701.356108,1
7375,3485542,4
7376,3471874.3472984,13
7377,3338906.3338916,8
7378,3452296.3472890,1
7379,3386367.3431297,11
7380,3341301.3359640,4
7381,3341301.3359640,2
7382,3276532,8
7383,3428249,0
7384,3360602,20
7385,3083187.3083210,2
7386,2699467,17
7387,3460319.3464823,5
7388,3377811.3380348,16
7389,3290350,19
7390,3434293,11
7391,3133934,0
7392,1141885.1141895,2
7393,3385412.3386014,8
7394,3384441.3395983,7
7395,210089.210091,25
7396,3276516,28
7397,3437801.3441598,7
7398,3485503,12
7399,353474.353484,6
7400,3360589,20
7401,3276511,19
7402,3368089.3409758,4
7403,3136014.3136037,7
7404,3360579,3
7405,1322436.1322441,14
7406,3385412.3385966,8
7407,3230543.3230564,6
7408,3426428.3426917,12
7409,3061664,15
7410,ICSE.2019.00072,3
7411,3290350,21
7412,279232.279234,3
7413,3236795,1
7414,3290381,22
7415,358407.358427,17
7416,3434330,8
7417,3236794,30
7418,3434314,26
7419,2669372,13
7420,3485482,10
7421,1916461.1916470,5
7422,3408982,23
7423,3200921.3200942,1
7424,2450153.2450159,3
7425,3360546,27
7426,3477132.3483585,2
7427,3385412.3386015,2
7428,3384441.3395984,3
7429,3471874.3472980,18
7430,3466752.3480122,4
7431,3133902,5
7432,3178487.3178514,7
7433,3385412.3386014,15
7434,3204949.3204953,7
7435,357456.357462,1
7436,1039813.1039820,0
7437,198429.198433,5
7438,3368089.3409668,2
7439,3371103,13
7440,3452296.3472898,17
7441,3371109,28
7442,3485482,19
7443,2701.356110,4
7444,3290319,14
7445,3133879,22
7446,198429.198438,11
7447,3236781,25
7448,3428295,20
7449,3486601.3486707,3
7450,3371134,8
7451,569147.569151,15
7452,3434330,27
7453,3373376.3378464,13
7454,1391989.1404581,3
7455,3434286,4
7456,502800.502803,8
7457,1824801.1824812,11
7458,3158141,15
7459,2890491,2
7460,3332466.3374547,11
7461,ICSE.2019.00067,19
7462,3368089.3409745,3
7463,3368089.3409743,3
7464,3290381,6
7465,3178487.3178514,2
7466,3371117,25
7467,2591004,18
7468,3365438.3410943,3
7469,3365438.3410936,9
7470,3155338,20
7471,SC.2018.00069,8
7472,3276499,4
7473,3428295,13
7474,3360584,28
7475,3408988,15
7476,279232.279234,9
7477,203082.203088,0
7478,3373376.3378464,7
7479,214392.214395,16
7480,3385412.3386004,15
7481,3110256,17
7482,3290372,23
7483,3434339,3
7484,2818313,21
7485,3473587,3
7486,1356052.1356057,11
7487,2699467,30
7488,3434322,4
7489,3204949.3204961,4
7490,3178487.3178489,0
7491,2818313,11
7492,3360589,26
7493,CGO51591.2021.9370337,3
7494,214392.214396,9
7495,2818313,8
